objectid,title,display_template,creator,date,degree,thesis_url,thesis_abstract,object_location,subject,format,rights,website
hist_220,Lenin for sale; the rise and fall of the personality cult of V. I. Lenin in Soviet Russia.,pdf,"   Smith, Trevor J.  ",1995,Master of Arts  ,https://curve.carleton.ca/4b51ed92-d601-4432-b022-cbc69929d40b,not available,https://curve.carleton.ca/system/files/etd/4b51ed92-d601-4432-b022-cbc69929d40b/etd_pdf/1bd824c3b89b0126f5b5691d313e1c30/smith-leninforsaletheriseandfallofthepersonality.pdf,"Lenin, Vladimir Il'ich, 1870-1924Heads Of State ;Soviet Union; Cults ;Soviet Union; Soviet Union ;Politics And Government 1917-1936",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_221,"Cold actions, cold methods, cold war: Canadian foreign policy and the Prague coup of 1948.",pdf,"   Villeneuve, Susan A.  ",1995,Master of Arts  ,https://curve.carleton.ca/f424f216-a63f-4c46-a9d0-e9e65eaa25af,not available,https://curve.carleton.ca/system/files/etd/f424f216-a63f-4c46-a9d0-e9e65eaa25af/etd_pdf/4a34d9cf1ff34cc0dbe03c9db554fe1f/villeneuve-coldactionscoldmethodscoldwarcanadianforeign.pdf,"Czechoslovakia ;History Coup D'etat, 1948; Canada ;Foreign Relations ;Czechoslovakia; Canada ;Foreign Relations ;Soviet Union; Cold War ;History; World Politics 1945-Propaganda, Communist",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_222,"The limits of humanity; George Bell, the Church of England, and German refugees 1933-1939.",pdf,"   Blumenthal, Heather  ",1995,Master of Arts  ,https://curve.carleton.ca/9d240f69-54fc-439e-a776-e5ef6127eec3,not available,https://curve.carleton.ca/system/files/etd/9d240f69-54fc-439e-a776-e5ef6127eec3/etd_pdf/41f3de867dd1049069bab16f0970863c/blumenthal-thelimitsofhumanitygeorgebellthechurchofengland.pdf,"Bell, George Kennedy Allen, Bp; Of Chichester, 1883-1958; Church Of England; Refugees, Jewish ;Great Britain; Kristallnacht, 1938",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_223,"Drawn from life: science, art and image in the depiction of Canada, 16th to 19th centuries.",pdf,"   Dickenson, Victoria  ",1995,Doctor of Philosophy  ,https://curve.carleton.ca/d8e98655-2867-4915-bedb-20b78920b805,not available,https://curve.carleton.ca/system/files/etd/d8e98655-2867-4915-bedb-20b78920b805/etd_pdf/5741150a97b14e23e7172ca99cc2c905/dickenson-drawnfromlifescienceartandimageinthedepiction.pdf,Natural History ;Canada; Canada ;History ;Pictorial Works; Canada ;Pictorial Works,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_224,"Northern exposures; photographic and filmic representations of the Canadian North, 1920-1945.",pdf,"   Geller, Peter G.  ",1995,Doctor of Philosophy  ,https://curve.carleton.ca/e094de84-3487-470e-a340-009cc9bf1020,not available,https://curve.carleton.ca/system/files/etd/e094de84-3487-470e-a340-009cc9bf1020/etd_pdf/3b729240984051017d1604a2b3eeda95/geller-northernexposuresphotographicandfilmicrepresentations.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_225,"Education and assimilation in the Lakehead, 1900-1939",pdf,"   Dixon, Lydia Janice Elizabeth  ",1995,Master of Arts  ,https://curve.carleton.ca/ab1d1ef0-2c9f-44d4-af2c-66ee21d3a9c5,"Through a case study of the Lakehead, this thesis explores whether the provincial school system, with its Anglo-conformity approach to assimilation, was as important or exclusive an influence as Ontario education officials hoped and claimed in assimilating ""foreigners"" in the Lakehead between 1900 and 1939. The urban and rural areas of Port Arthur and Fort William, which experienced rapid population growth and changes in ethnic composition mainly due to heavy immigration of entrance status immigrants between 1900 and 1930, provided an excellent setting for the study of education and assimilation. The Lakehead's isolation and distance from central Ontario and limited financial and human resources of school boards, coupled with the rapid growth of the Lakehead's population with its particular socioeconomic and ethnic composition, shaped the development of provincial school education locally. These factors appeared to modify the original objectives stated by education officials to create a ""homogeneous citizenship"" through programs to achieve Anglo-conformity. The provincial school system was neither the only nor necessarily the most important influence on the assimilation process in the Lakehead between 1900 and 1939. Other agencies, which included religious, social, and political organizations sponsored by Canadians and immigrants of charter groups as well as entrance status immigrants, also played an important role in educating immigrants and shaping the assimilation process. Moreover, the role of these agencies changed throughout the period from 1900 to 1939.",not available,"Immigrants ; Education ; Ontario, Northern ; Cross-cultural Studies; Children Of Immigrants ; Education ; Ontario, Northern; Minorities ; Canada ; Cross-cultural Studies; Cultural pluralism",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_226,The rage for cheapness: food adulteration in the United Canadas and in the Dominion 1850-1920.,pdf,"   Lauer, Bruce H.  ",1994,Master of Arts  ,https://curve.carleton.ca/ccf724a3-6261-4ed5-a454-461fba5cfb95,not available,https://curve.carleton.ca/system/files/etd/ccf724a3-6261-4ed5-a454-461fba5cfb95/etd_pdf/0afb03078b6800a15af19b81da7aff87/lauer-therageforcheapnessfoodadulterationintheunited.pdf,Food Adulteration And Inspection ;Canada ;History; Food Adulteration And Inspection ;Law And Legislation ;Canada ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_227,"Seeking the highest good: social service at the University of Toronto, 1888-1937.",pdf,"   Burke, Sara Z.  ",1994,Doctor of Philosophy  ,https://curve.carleton.ca/384fc02d-11e3-4966-a008-0187b31371b9,not available,https://curve.carleton.ca/system/files/etd/384fc02d-11e3-4966-a008-0187b31371b9/etd_pdf/b1f6414250828067aff649bb013a2ed2/burke-seekingthehighestgoodsocialserviceattheuniversity.pdf,University Of Toronto ;History; Women ;Attitudes; Social Service ;Ontario ;Toronto,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_228,"Gender, organized women, and the politics of institution building: founding the Victorian Order of Nurses for Canada, 1893-1900.",pdf,"   Boutilier, Beverly  ",1994,Doctor of Philosophy  ,https://curve.carleton.ca/1d9a5f7e-da25-48f8-9fda-4bfbd12fb51e,not available,https://curve.carleton.ca/system/files/etd/1d9a5f7e-da25-48f8-9fda-4bfbd12fb51e/etd_pdf/9cc1e619c17e61ccd4abbdc3e2c48acb/boutilier-genderorganizedwomenandthepoliticsofinstitution.pdf,Victorian Order Of Nurses For Canada ;History; National Council Of Women Of Canada ;History; Women ;Canada ;Societies And Clubs,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_229,"The St. Lawrence seaway question, 1950-1954: the Canadian perspective.",pdf,"   Pattison, Christopher  ",1994,Master of Arts  ,https://curve.carleton.ca/9e2db0c2-9444-417e-adb4-28f22d67cb36,not available,https://curve.carleton.ca/system/files/etd/9e2db0c2-9444-417e-adb4-28f22d67cb36/etd_pdf/1472446526ac85e4d98801418e824fb6/pattison-thestlawrenceseawayquestion19501954thecanadian.pdf,Saint Lawrence Seaway ;Navigation; Saint Lawrence Seaway ;Power Utilization; Canada ;Politics And Government 1948-1957Canals ;Canada; Canals ;United States,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_230,"Culture, class and community: new perspectives on the Klondike gold rush, 1896-1905.",pdf,"   Porsild, Charlene L.  ",1994,Doctor of Philosophy  ,https://curve.carleton.ca/05a7befd-e62e-4b08-a186-5ad95d4bd70e,not available,https://curve.carleton.ca/system/files/etd/05a7befd-e62e-4b08-a186-5ad95d4bd70e/etd_pdf/dcbac5bdc46825b5307f558d9a109278/porsild-cultureclassandcommunitynewperspectiveson.pdf,Klondike River Valley (Yukon) ;Gold Discoveries; Frontier And Pioneer Life ;Yukon ;Klondike River Valley; Yukon ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_231,"Getting the lead out: state, capital and society and the development of New Brunswicks base metal industry, 1952-1972.",pdf,"   Kenny, James Lawrence  ",1994,Doctor of Philosophy  ,https://curve.carleton.ca/9b9601ab-d627-490a-92a5-d5ba477cc290,not available,https://curve.carleton.ca/system/files/etd/9b9601ab-d627-490a-92a5-d5ba477cc290/etd_pdf/2ba76a7b7022acdaa35717bf1d324544/kenny-gettingtheleadoutstatecapitalandsocietyand.pdf,"Metal Trade ;New Brunswick; Mineral Industries ;New Brunswick; Investments, American ;New Brunswick; New Brunswick ;Economic Conditions; New Brunswick ;Politics And Government",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_232,Lieutenant-general Guy Simonds and the battle of the Scheldt : study in generalship,pdf,"   Hisdal, Howard  ",1994,Master of Arts  ,https://curve.carleton.ca/1eed8326-201a-442f-b351-70691d5d8308,not available,not available,"Simonds, Guy Granville, 1903-1974Generals ;Canada; Scheldt River Estuary, Battle Of, 1944Canada; Canadian Army ;History World War, 1939-1945",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_233,"Perceptions of vagrancy in extant legal records throughout the later middle ages, 1100-1400.",pdf,"   Moore, Stephen  ",1993,Master of Arts  ,https://curve.carleton.ca/65049a16-71cb-4ccc-b5cd-867074d202f0,not available,https://curve.carleton.ca/system/files/etd/65049a16-71cb-4ccc-b5cd-867074d202f0/etd_pdf/e5f027e18b1a103948162123df08a7b1/moore-perceptionsofvagrancyinextantlegalrecords.pdf,"Vagrancy ;Great Britain ;History; Great Britain ;History Medieval Period, 1066-1485Poor ;Great Britain ;History",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_234,"Quaker migration and the founding of Bloomfield, Ontario.",pdf,"   Muller, Mary M.  ",1993,Master of Arts  ,https://curve.carleton.ca/7d345f2c-6369-407d-bd1f-1982a436eb0f,not available,https://curve.carleton.ca/system/files/etd/7d345f2c-6369-407d-bd1f-1982a436eb0f/etd_pdf/70b03568cef5ca936cf8efe7b686ad85/muller-quakermigrationandthefoundingofbloomfield.pdf,Bloomfield (Ont;) ;History; Quakers ;Ontario ;Bloomfield; Prince Edward (Ont;) ;History; Dutches County (N;y;) ;History; Society Of Friends ;Ontario ;Bloomfield; United Empire Loyalists ;Ontario ;Bloomfield,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_235,"The busy East: boosting the Maritimes, 1910-1925.",pdf,"   Burridge, Stephen  ",1993,Master of Arts  ,https://curve.carleton.ca/e92d035a-3c9b-4e78-865b-d9b9cfd28e8f,not available,https://curve.carleton.ca/system/files/etd/e92d035a-3c9b-4e78-865b-d9b9cfd28e8f/etd_pdf/8afb698a4f3b887a53f254f1459d3265/burridge-thebusyeastboostingthemaritimes19101925.pdf,Busy East; Maritime Provinces ;History; Maritime Provinces ;Economic Conditions; Canada ;Politics And Government 1867-,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_236,"Nations mothers, Empires daughters: the Imperial Order Daughters of the Empire, 1920-1930.",pdf,"   Gaudet, Lisa  ",1993,Master of Arts  ,https://curve.carleton.ca/3ed4265f-8bc1-4687-a853-021788bf82f5,not available,https://curve.carleton.ca/system/files/etd/3ed4265f-8bc1-4687-a853-021788bf82f5/etd_pdf/06a43a3b8ff89558ec801652e565b9a7/gaudet-nationsmothersempiresdaughterstheimperial.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_237,"To make intelligent beings yet more intelligent: the Canadian Federation of University Women, 1919-1931.",pdf,"   Hubley, Wendy  ",1993,Master of Arts  ,https://curve.carleton.ca/7235351b-8f71-44b4-92c5-df64cf87846d,not available,https://curve.carleton.ca/system/files/etd/7235351b-8f71-44b4-92c5-df64cf87846d/etd_pdf/52593dcf494dec75d2466703b5f4dfb6/hubley-tomakeintelligentbeingsyetmoreintelligent.pdf,Canadian Federation Of University Women ;History; Women College Graduates ;Canada ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_238,"Wills in later medieval England, with special reference to women.",pdf,"   Mills, Katherine Louise  ",1992,Master of Arts  ,https://curve.carleton.ca/12095367-7769-49ef-ac4b-5d422af16cf0,not available,https://curve.carleton.ca/system/files/etd/12095367-7769-49ef-ac4b-5d422af16cf0/etd_pdf/c9e36a35c0d7e7502e63f84a1805d2ad/mills-willsinlatermedievalenglandwithspecialreference.pdf,"Wills ;England ;History; Women ;Legal Status, Laws, Etc; ;England ;History; Married Women ;England ;History; Marital Property ;England ;History; England ;Social Life And Customs 1066-1485",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_239,"Visions of grandeur; planning for the Canadian post-war army, 1944- 1947.",pdf,"   Brulotte, Bryan  ",1992,Master of Arts  ,https://curve.carleton.ca/6ab344cb-4730-4d4f-8fd8-6a97d8cfed64,not available,https://curve.carleton.ca/system/files/etd/6ab344cb-4730-4d4f-8fd8-6a97d8cfed64/etd_pdf/ad910b70dbd8de099b7170b137295840/brulotte-visionsofgrandeurplanningforthecanadianpostwar.pdf,"Canada; Canadian Armed Forces ;History; Canada ;History, Military",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_240,A history of the Ottawa Allied Trades and Labour Association 1897-1922; a study of working-class resistance and accommodation by the craft worker.,pdf,"   Sykes, Peggy J.  ",1992,Master of Arts  ,https://curve.carleton.ca/ec93bd25-af02-409e-93bd-b00a77962b88,not available,https://curve.carleton.ca/system/files/etd/ec93bd25-af02-409e-93bd-b00a77962b88/etd_pdf/2bf292d082daa5a395923f3edecebcde/sykes-ahistoryoftheottawaalliedtradesandlabourassociation.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_241,"The district land boards: a study of early land administration in Upper Canada, 1788-94.",pdf,"   Moorman, David  ",1992,Master of Arts  ,https://curve.carleton.ca/cf098b5b-92b0-4c52-9aff-a01832c25c6f,not available,https://curve.carleton.ca/system/files/etd/cf098b5b-92b0-4c52-9aff-a01832c25c6f/etd_pdf/9ea33055f5d924ec1a2feca12a1c2607/moorman-thedistrictlandboardsastudyofearlylandadministration.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_242,"Grudging gifts: Canada, the Colombo plan and the formation of an aid policy.",pdf,"   Shaw, Jacqueline T.  ",1992,Master of Arts  ,https://curve.carleton.ca/b0e00192-1f0c-4ee0-ab2e-aba0dd4c6fda,not available,https://curve.carleton.ca/system/files/etd/b0e00192-1f0c-4ee0-ab2e-aba0dd4c6fda/etd_pdf/dc3cc27d2cf496223dc86fe0dc7ef94d/shaw-grudginggiftscanadathecolomboplanandtheformation.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_243,Revolution and reaction : the emergence of the Hungarian national movement,pdf,"   Isztil, Janos  ",1992,Master of Arts  ,https://curve.carleton.ca/05e875aa-4600-4fd8-b5fb-60b5008b6be3,not available,not available,Hungary ;Politics and government ;1699-1848; Nationalism ;Hungary; Hungary ;Intellectual life,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_244,"Officer-man relations in the Canadian Expeditionary Force, 1914-1919.",pdf,"   Losinger, Isabella Diane  ",1991,Master of Arts  ,https://curve.carleton.ca/88bcdb4b-da46-4c07-a717-dca707036601,not available,https://curve.carleton.ca/system/files/etd/88bcdb4b-da46-4c07-a717-dca707036601/etd_pdf/d6dcdc74012e0d2a11e749c952468ddc/losinger-officermanrelationsinthecanadianexpeditionary.pdf,"Canada ;Armed Forces ;Officers; Canada ;Armed Forces ;Personnel Management; Intergroup Relations; Canada; Canadian Army; Canadian Expeditionary Force;World War, 1914-1918 ;Canada",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_245,"Direct democrat: W. C. Good and the Ontario farm progressive challenge, 1895-1929.",pdf,"   Wylie, T. Robin  ",1991,Doctor of Philosophy  ,https://curve.carleton.ca/550f7ac0-401e-4383-8e1d-e541f79202ee,not available,https://curve.carleton.ca/system/files/etd/550f7ac0-401e-4383-8e1d-e541f79202ee/etd_pdf/0aa50836e9230d1d19a2d2c261fde763/wylie-directdemocratwcgoodandtheontariofarmprogressive.pdf,"Good, William Charles, 1876-1967Agriculture,cooperative ;Ontario; Co-operative Commonwealth Federation; Canada ;Politics And Government 20th Century",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_246,"A dolls house or the house of the dead : political exiles in northern Russia and Siberia, 1880-1917.",pdf,"   Donicht, Gaby  ",1990,Master of Arts  ,https://curve.carleton.ca/8748e10e-9e9e-40b8-b683-283c467a0b51,not available,https://curve.carleton.ca/system/files/etd/8748e10e-9e9e-40b8-b683-283c467a0b51/etd_pdf/7b72547fbdefa4c2ae283f8b5a21f878/donicht-adollshouseorthehouseofthedeadpoliticalexiles.pdf,"Russia ;Exiles; Siberia (Russia) ;Politics And Government; Russia, Northern ;Politics And Government; Exiles ;Social Conditions",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_247,The growth of the protestant chaplains service in the Canadian military 1945-1968 : the pursuit of assumed status.,pdf,"   Fowler, Albert G.  ",1990,Master of Arts  ,https://curve.carleton.ca/36e29c52-64dc-4ebe-b012-147fb25643f0,not available,https://curve.carleton.ca/system/files/etd/36e29c52-64dc-4ebe-b012-147fb25643f0/etd_pdf/adabe93f4cf9ce119a05f6fb72dffee8/fowler-thegrowthoftheprotestantchaplainsservicein.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_248,Feed the flame : a natural history of the Ottawa Literary and Scientific Society.,pdf,"   Gaizauskas, Barbara  ",1990,Master of Arts  ,https://curve.carleton.ca/b81c434b-04c8-4886-9c97-cfc1a560ff51,not available,https://curve.carleton.ca/system/files/etd/b81c434b-04c8-4886-9c97-cfc1a560ff51/etd_pdf/30983676ed20474b11d22344cecd7030/gaizauskas-feedtheflameanaturalhistoryoftheottawaliterary.pdf,Ottawa Literary And Scientific Society; Ottawa (Ont;) ;Intellectual Life ;History; Ottawa (Ont;) ;Social Life And Customs; Ottawa (Ont;) ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_249,"Continued and persevering combat : the Ontario Womans Christian Temperance Union, evangelicalism and social reform, 1874-1916.",pdf,"   Cook, Sharon Anne  ",1990,Doctor of Philosophy  ,https://curve.carleton.ca/e314db24-fc3e-4757-89ac-60cf28ef85cc,not available,https://curve.carleton.ca/system/files/etd/e314db24-fc3e-4757-89ac-60cf28ef85cc/etd_pdf/48d389aea98703bc39539c2786abc099/cook-continuedandperseveringcombattheontariowomans.pdf,"Ontario Woman's Christian Temperance Union; Temperance ;Ontario ;Societies, Etc; ;History; Women ;Ontario ;Societies And Clubs ;History; Women ;Ontario ;History",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_250,"Delivering electrical technology to the Ontario housewife, 1920-1939: an alliance of professional women, advertisers and the electrical industry.",pdf,"   Dodd, Dianne E.  ",1989,Doctor of Philosophy  ,https://curve.carleton.ca/368e346e-261f-4119-ba0d-fff206085a28,not available,https://curve.carleton.ca/system/files/etd/368e346e-261f-4119-ba0d-fff206085a28/etd_pdf/89a0b7a068d6bcb34f105bd26a91a580/dodd-deliveringelectricaltechnologytotheontario.pdf,Electric Industries ;Ontario ;History;Electric Industries ;Ontario ;Social Aspects;Electric Household Appliances Industry ;Ontario ;History;Women ;Social Conditions;Technology ;Social Aspects;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_251,Daily life on western Hudson Bay 1714 to 1870: a social history of York Factory and Churchill.,pdf,"   Payne, Michael B.  ",1989,Doctor of Philosophy  ,https://curve.carleton.ca/73ed5e20-770d-45a7-abda-f86a1b8b1f0b,not available,https://curve.carleton.ca/system/files/etd/73ed5e20-770d-45a7-abda-f86a1b8b1f0b/etd_pdf/4eb668cfb506b4440ba0dd3cfdfd8827/payne-dailylifeonwesternhudsonbay1714to1870asocial.pdf,York Factory (Man;) ;Social Conditions;Churchill (Man;) ;Social Conditions;Hudson's Bay Company ;History;Fur Trade ;Canada ;History;,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_252,"The Irish question in Canada: Ireland, the Irish and Canadian politics, 1880-1922.",pdf,"   Shanahan, David  ",1989,Doctor of Philosophy  ,https://curve.carleton.ca/cd13bff5-ec8f-479b-9199-a89154215cc7,not available,https://curve.carleton.ca/system/files/etd/cd13bff5-ec8f-479b-9199-a89154215cc7/etd_pdf/a912351973077ef4eb0df785ce36771c/shanahan-theirishquestionincanadairelandtheirishand.pdf,Irish Canadians ;Cultural Assimilation; Irish ;Canada ;History; Irish Question; Canada ;Politics And Government 1867-,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_253,The Negotiations between Canada and India for the supply of the N.R.X. nuclear research reactor 1955-56: a case study in participatory internationalism.,pdf,"   Lonergan, Iris Heidrun  ",1989,Master of Arts  ,https://curve.carleton.ca/c8ece761-e309-432c-b8e1-c05235993d90,not available,https://curve.carleton.ca/system/files/etd/c8ece761-e309-432c-b8e1-c05235993d90/etd_pdf/937eeaf9bafa9d4f9747a1742765e699/lonergan-thenegotiationsbetweencanadaandindiaforthe.pdf,"Canada India Reactor Project; Technical Assistance, Canadian ;India; Canada ;Foreign Relations ;India; India ;Foreign Relations ;Canada; Internationalism ;Case Studies",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_254,Sudbury 1883-1946: a social historical study of property and class.,pdf,"   Dennie, Donald  ",1989,Doctor of Philosophy  ,https://curve.carleton.ca/5849edcf-0272-4caf-8c5b-067f46de01c9,not available,https://curve.carleton.ca/system/files/etd/5849edcf-0272-4caf-8c5b-067f46de01c9/etd_pdf/1dfc332d31481ecb076750a0a40561e3/dennie-sudbury18831946asocialhistoricalstudyofproperty.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_255,"The philosophy of agriculture; the promise of the intellect in Ontario farming, 1835-1914.",pdf,"   Nesmith, Tom  ",1988,Doctor of Philosophy  ,https://curve.carleton.ca/fa66a158-f46c-4f09-a663-9e982cda5b3a,not available,https://curve.carleton.ca/system/files/etd/fa66a158-f46c-4f09-a663-9e982cda5b3a/etd_pdf/d7e4f90f49b4b3ddc70f8bf4fbddf6e0/nesmith-thephilosophyofagriculturethepromiseofthe.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_256,"The genesis of reform politics in Upper Canada; the opposition group of the fifth parliament, 1809-1812.",pdf,"   Kino, Junko  ",1988,Master of Arts  ,https://curve.carleton.ca/87b7ff45-b2ab-4f6d-b1b2-4f384e8c173d,not available,https://curve.carleton.ca/system/files/etd/87b7ff45-b2ab-4f6d-b1b2-4f384e8c173d/etd_pdf/4b0a5f6bfb3dd75e8f70cb99842409b7/kino-thegenesisofreformpoliticsinuppercanadathe.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_257,"The social and political thought of the Farmers Institutes of Ontario, 1884-1917; manifestations of agrarian discontent.",pdf,"   Badgley, Kerry A.  ",1988,Master of Arts  ,https://curve.carleton.ca/ae9ab566-5bbc-4541-a33f-a315d7c5cc3a,not available,https://curve.carleton.ca/system/files/etd/ae9ab566-5bbc-4541-a33f-a315d7c5cc3a/etd_pdf/e5395df0fc23b65f98e51974411e7910/badgley-thesocialandpoliticalthoughtofthefarmersinstitutes.pdf,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_258,"Educating for peace and co-operation: the Womens International League for Peace and Freedom in Canada, 1919-1929.",pdf,"   Boutilier, Beverly  ",1988,Master of Arts  ,https://curve.carleton.ca/4400f54e-44b4-4056-8045-22d59ed1c948,not available,https://curve.carleton.ca/system/files/etd/4400f54e-44b4-4056-8045-22d59ed1c948/etd_pdf/897bb029354eb9f454d89c908c9a909a/boutilier-educatingforpeaceandcooperationthewomensinternational.pdf,Women's International League For Peace And Freedom; Women And Peace; Peace Movements ;Canada ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_259,"Dan McArthurs concept of objectivity and his struggle to defend the integrity of the CBC News Service, 1940-1945.",pdf,"   Albota, Robert J. F.  ",1988,Master of Arts  ,https://curve.carleton.ca/38f243aa-b2aa-4d15-82d2-fa0c6f0c8829,not available,https://curve.carleton.ca/system/files/etd/38f243aa-b2aa-4d15-82d2-fa0c6f0c8829/etd_pdf/420fd52d948f413301159554586e8636/albota-danmcarthursconceptofobjectivityandhisstruggle.pdf,"Mcarthur, Dan (Daniel C;)Canadian Broadcasting Corporation; Radio Journalism ;Canada",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_260,The Other navy at war: the RCNs tribal class destroyers 1939-1944.,pdf,"   Whitby, Michael J.  ",1988,Master of Arts  ,https://curve.carleton.ca/82204709-540c-4b0e-8375-7e774cf01da9,not available,https://curve.carleton.ca/system/files/etd/82204709-540c-4b0e-8375-7e774cf01da9/etd_pdf/2c5966f70dbf7876d72867e7ee6e7425/whitby-theothernavyatwarthercnstribalclassdestroyers.pdf,"Destroyers (Warships) ;Canada; Canada; Royal Canadian Navy ;History World War, 1939-1945World War, 1939-1945 ;Naval Operations, Canadian",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_261,"The diplomacy of appeasement in the phony war, September 1939 - April 1940",pdf,"   Gregory, Andrew G. (Andrew George)  ",1988,Master of Arts  ,https://curve.carleton.ca/49176606-f770-4a62-bc36-c4688bc36706,"This study of mostly British and German but also Dutch, and American initiatives to end the war by negotiation before Hitler invaded the West examines Chamberlain's exploration of a settlement with the German resistance. Chamberlain expected an immediate economic collapse of Germany and Hitler's replacement by right-wing conservative/military elements. Their failure to dislodge Hitler should not detract from the significance of the negotiations and the light they throw on both Chamberlain's policy of appeasement and war aims. During the Phony War, Chamberlain's minimum conditions for a settlement increased as his faith in the German resistance's ability to depose Hitler and form a trustworthy Government diminished.",not available,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_262,"The opposition to woman suffrage in Ontario, 1872 to 1917.",pdf,"   Powell, Sheila  ",1987,Master of Arts  ,https://curve.carleton.ca/76f6f7d9-8212-455f-8917-01ed1be4b83f,not available,https://curve.carleton.ca/system/files/etd/76f6f7d9-8212-455f-8917-01ed1be4b83f/etd_pdf/d3f9ddc2865c31e0d39cef7452391b04/powell-theoppositiontowomansuffrageinontario1872.pdf,Women ;Suffrage ;Ontario ;History; Women's Rights ;Ontario,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_263,"The Young Womens Christian Association in Canada, 1870--1920: A movement to meet a spiritual, civic and national need",pdf,"   Pedersen, Diana L.  ",1987,Doctor of Philosophy  ,https://curve.carleton.ca/c9a24a41-3058-4235-b4e3-5762a64e946e,not available,https://curve.carleton.ca/system/files/etd/c9a24a41-3058-4235-b4e3-5762a64e946e/etd_pdf/fddeb1bb29cab778ceb8584b23ab2393/pedersen-theyoungwomenschristianassociationincanada.pdf,"History, Canadian; Women's Studies",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_264,Canadas righteous : a history of the Canadian National Committee on Refugees and Victims of Political Persecution,pdf,"   Craft, Kenneth  ",1987,Master of Arts  ,https://curve.carleton.ca/8de722ed-dfee-4f86-9b04-7f3eff7e903e,By 1938 a small group of Canadians were aware that Germany's Nazi regime was following a policy of expelling Jews. In the years leading up to the Second World War the League of Nations Society in Canada sought to aid¬† these refugees. In late 1938 they realized they could no longer assist refugees and fulfill their other humanitarian obligations. In October 1938 the League of Nations Society in Canada executive voted to create a Canadian National Committee on Refugees and Victims of Political Persecution (CNCR).,not available,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
